sxn,txndate,ranking,doughnut,plainbrownie,moltenlava,chickenbread,chickenpatties,pastry,cardamomtea,coffee,chickenpizzal,cheesepizzal,zingerburger,chickenburger,chickenpiece,chickenparatharoll,frenchfries,pizzam,pizzas,shawarma
8433,11/18/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,11/18/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8435,11/18/23,O,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
8436,11/18/23,S,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8437,11/18/23,S,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8438,11/18/23,S,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8439,11/18/23,H,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8440,11/18/23,S,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8441,11/18/23,Se,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8442,11/18/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8443,11/18/23,O,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8444,11/18/23,S,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8445,11/18/23,S,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
8446,11/18/23,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8447,11/18/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8448,11/18/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8449,11/18/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,11/18/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8451,11/18/23,O,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8452,11/18/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8453,11/18/23,O,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1
8454,11/18/23,S,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8455,11/18/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,11/18/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8457,11/18/23,H,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8458,11/19/23,H,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8459,11/19/23,O,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
8460,11/19/23,H,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8461,11/19/23,S,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,11/19/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8463,11/19/23,S,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8464,11/19/23,O,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
8465,11/19/23,S,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8466,11/19/23,S,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8467,11/19/23,S,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8468,11/19/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469,11/19/23,O,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8470,11/19/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8471,11/19/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8472,11/19/23,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8473,11/19/23,S,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
8474,11/19/23,Se,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8475,11/19/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476,11/19/23,O,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8477,11/19/23,S,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8478,11/19/23,O,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0
8479,11/19/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8480,11/19/23,O,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
8481,11/19/23,S,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8482,11/19/23,S,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8483,11/19/23,O,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8484,11/19/23,S,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
8485,11/19/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,11/19/23,S,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
8487,11/19/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8488,11/19/23,S,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8489,11/19/23,H,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8490,11/19/23,H,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
8491,11/20/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8492,11/20/23,O,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8493,11/20/23,O,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
8494,11/20/23,O,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
8495,11/20/23,O,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
8496,11/20/23,S,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8497,11/20/23,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8498,11/20/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,11/20/23,S,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500,11/20/23,H,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8501,11/20/23,S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8502,11/20/23,Se,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8503,11/20/23,Se,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8504,11/20/23,S,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8505,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506,11/20/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8507,11/20/23,Se,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8508,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8509,11/20/23,H,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
8510,11/20/23,S,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8511,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,11/20/23,O,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8513,11/20/23,O,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
8514,11/20/23,S,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8515,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,11/20/23,O,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
8517,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8518,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8519,11/20/23,S,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8520,11/20/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8521,11/20/23,O,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8522,11/20/23,O,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8523,11/20/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8524,11/20/23,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8525,11/20/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8526,11/21/23,S,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
8527,11/21/23,S,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
8528,11/21/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8529,11/21/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8530,11/21/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8531,11/21/23,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8532,11/21/23,O,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
8533,11/21/23,H,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8534,11/21/23,H,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8535,11/21/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,11/21/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8537,11/21/23,Se,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8538,11/21/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8539,11/21/23,H,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
8540,11/21/23,H,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8541,11/21/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8542,11/21/23,S,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8543,11/21/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8544,11/21/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8545,11/21/23,O,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
8546,11/21/23,O,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0
8547,11/21/23,O,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
8548,11/21/23,S,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8549,11/21/23,H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8550,11/21/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8551,11/21/23,H,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8552,11/21/23,Se,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8553,11/21/23,S,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8554,11/21/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8555,11/21/23,Se,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8556,11/21/23,O,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0
8557,11/21/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8558,11/21/23,O,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8559,11/21/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,11/21/23,Se,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8561,11/21/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8562,11/21/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,11/21/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8564,11/22/23,O,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
8565,11/22/23,H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8566,11/22/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,11/22/23,S,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8568,11/22/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,11/22/23,H,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
8570,11/22/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8571,11/22/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8572,11/22/23,S,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
8573,11/22/23,S,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
8574,11/22/23,O,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8575,11/22/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8576,11/22/23,S,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8577,11/22/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,11/22/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8579,11/22/23,Se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8580,11/22/23,H,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8581,11/22/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8582,11/22/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8583,11/22/23,O,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
8584,11/22/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,11/22/23,O,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
8586,11/22/23,S,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8587,11/22/23,S,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
8588,11/22/23,O,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
8589,11/22/23,S,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8590,11/22/23,H,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8591,11/22/23,S,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8592,11/22/23,O,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8593,11/22/23,H,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8594,11/23/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8595,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596,11/23/23,O,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
8597,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8598,11/23/23,O,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0
8599,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,11/23/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8601,11/23/23,Se,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8602,11/23/23,O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8603,11/23/23,H,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
8604,11/23/23,O,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
8605,11/23/23,S,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8606,11/23/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8607,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8608,11/23/23,Se,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8609,11/23/23,S,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1
8610,11/23/23,S,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8611,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,11/23/23,O,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
8613,11/23/23,Se,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8614,11/23/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8615,11/23/23,S,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
8616,11/23/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8617,11/23/23,O,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
8618,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8619,11/23/23,Se,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8620,11/23/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8621,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8622,11/23/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8623,11/23/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,11/23/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8625,11/23/23,S,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8626,11/24/23,O,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
8627,11/24/23,O,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8628,11/24/23,O,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
8629,11/24/23,S,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8630,11/24/23,O,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8631,11/24/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8632,11/24/23,S,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
8633,11/24/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8634,11/24/23,S,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
8635,11/24/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8636,11/24/23,O,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
8637,11/24/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8638,11/24/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8639,11/24/23,S,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8640,11/24/23,H,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8641,11/24/23,H,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8642,11/24/23,Se,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8643,11/24/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
8644,11/24/23,H,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
8645,11/24/23,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646,11/24/23,S,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8647,11/24/23,H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8648,11/24/23,O,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
8649,11/24/23,H,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8650,11/24/23,H,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8651,11/24/23,S,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
8652,11/24/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8653,11/24/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,11/24/23,S,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8655,11/24/23,O,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
8656,11/24/23,S,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
8657,11/25/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8658,11/25/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,11/25/23,O,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
8660,11/25/23,O,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1
8661,11/25/23,O,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
8662,11/25/23,O,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8663,11/25/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8664,11/25/23,Se,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8665,11/25/23,S,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0
8666,11/25/23,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8667,11/25/23,S,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8668,11/25/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8669,11/25/23,O,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8670,11/25/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8671,11/25/23,O,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1
8672,11/25/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8673,11/25/23,O,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
8674,11/25/23,O,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8675,11/25/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,11/25/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,11/25/23,H,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8678,11/25/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8679,11/25/23,Se,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8680,11/25/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,11/25/23,S,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
8682,11/25/23,O,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
8683,11/25/23,S,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
8684,11/25/23,O,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
8685,11/25/23,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8686,11/25/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,11/25/23,S,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0
8688,11/25/23,O,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
8689,11/25/23,Se,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
8690,11/25/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8691,11/25/23,O,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
8692,11/25/23,O,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8693,11/25/23,H,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8694,11/25/23,O,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
8695,11/25/23,S,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
8696,11/25/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,11/26/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8698,11/26/23,O,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
8699,11/26/23,O,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
8700,11/26/23,H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8701,11/26/23,O,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0
8702,11/26/23,O,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8703,11/26/23,H,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8704,11/26/23,H,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8705,11/26/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,11/26/23,S,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
8707,11/26/23,H,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8708,11/26/23,O,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
8709,11/26/23,O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8710,11/26/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8711,11/26/23,O,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
8712,11/26/23,O,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
8713,11/26/23,S,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
8714,11/26/23,O,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
8715,11/26/23,S,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,11/26/23,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8717,11/26/23,O,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
8718,11/26/23,Se,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8719,11/26/23,Se,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8720,11/26/23,S,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8721,11/26/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8722,11/26/23,Se,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8723,11/26/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8724,11/26/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725,11/26/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
